query_order,round,flat_index,row_index,row_label,algorithm_index,algorithm,proposed_by_mu,proposed_by_ca,utility,cost_acquisition,predicted_runtime_mean,predicted_runtime_sd,affordable_repetitions,projected_gain,score,runtime
624,445,8813,1259,4j7u_YTZ_B_802,0,surfdock,False,True,0.53862876,0.7660928,2.4189174,0,17178,9252.5648,0.94858893,2.9762659
625,446,9352,1336,4n4j_HG1_A_607,0,surfdock,False,True,0.53990179,0.76612216,2.4198425,0,17177,9273.893,3.3184418e-08,2.708871
626,447,2478,354,1t93_FLV_A_431,0,surfdock,False,True,0.53821763,0.76475101,2.444927,0,17176,9244.4261,0.99121425,2.4505273
627,448,2479,354,1t93_FLV_A_431,1,unimol,True,False,0.79916365,0.54336134,18.44945,0,17175,13725.636,0.97238069,24.43
628,449,3241,463,1zha_PEP_A_1268,0,surfdock,False,True,0.53965509,0.76481425,2.4461432,0,17174,9268.0366,0.99620821,2.5460073
629,450,3242,463,1zha_PEP_A_1268,1,unimol,True,False,0.80235734,0.53878,18.849621,0,16816,13492.441,0.97795636,15.99
630,451,16786,2398,6r4j_GLU_A_704,0,surfdock,False,True,0.5411002,0.7663278,2.4189408,0,17172,9291.7726,0,2.4332153
631,452,154,22,1axg_ETF_C_404,0,surfdock,False,True,0.5394278,0.76540627,2.4351866,0,17171,9262.5148,0.99069673,2.1600829
632,453,155,22,1axg_ETF_C_404,1,unimol,True,False,0.80284971,0.54780009,18.066347,0,17170,13784.93,0.96246439,19.85
633,454,7238,1034,4al9_GLA_G_1123,0,surfdock,False,True,0.54084503,0.7643191,2.4601045,0,17169,9285.7682,0.96910569,2.3714074
634,455,5999,857,2zwt_CAM_A_422,0,surfdock,False,True,0.54214975,0.76466774,2.4530966,0,17168,9307.6269,0,2.3677992
635,456,2975,425,1x8x_TYR_A_952,0,surfdock,False,True,0.54048948,0.76518507,2.4427898,0,17167,9278.5828,0.99166536,3.4008353
636,457,2976,425,1x8x_TYR_A_952,1,unimol,True,False,0.80424049,0.53021709,19.622908,0,16151,12989.288,0.95203449,14.29
637,458,161,23,1axg_ETF_D_404,0,surfdock,False,True,0.54189188,0.76469133,2.4549479,0,17165,9301.574,0.41097855,2.1747948
638,459,42,6,1ac4_TMT_A_296,0,surfdock,False,True,0.54149895,0.76558133,3.6518183,0,17164,9294.288,0,2.2024765
639,460,9849,1407,4rkz_3S4_B_401,0,surfdock,False,True,0.5465811,0.76691601,3.6520567,0,17163,9380.9715,0,3.0362343
640,461,3269,467,1zk0_SS2_A_1260,0,surfdock,False,True,0.53822282,0.76868417,2.3755276,0,17162,9236.9801,0.78316205,2.141506
641,462,13923,1989,5vyr_GMP_B_303,0,surfdock,False,True,0.53895941,0.76526247,2.4431467,0,17161,9249.0824,0.99858409,2.2419566
642,463,13924,1989,5vyr_GMP_B_303,1,unimol,True,False,0.80672326,0.54605274,18.207518,0,17160,13843.371,0.99382816,17.7
643,464,5026,718,2qim_ZEA_A_162,0,surfdock,False,True,0.54037236,0.76509762,2.4468651,0,17159,9272.2493,0,2.9456981
644,465,1428,204,1klz_U_A_2001,0,surfdock,False,True,0.53875203,0.76378683,2.4726896,0,17158,9243.9074,0.96733147,2.4806588
645,466,15589,2227,6hqr_3DM_A_502,0,surfdock,False,True,0.54002286,0.76318505,2.4851491,0,17157,9265.1721,0.99658488,2.7735888
646,467,15590,2227,6hqr_3DM_A_502,1,unimol,True,False,0.80776974,0.52759533,19.794926,0,16008,12930.778,0.9589593,21.61
647,468,12236,1748,5hgz_MLA_A_303,0,surfdock,False,True,0.54140884,0.76469764,2.4560931,0,17155,9287.8686,0.97848244,1.9900539
648,469,12229,1747,5hgz_MLA_A_302,0,surfdock,False,True,0.5426968,0.78201116,2.1293454,0,17154,9309.4209,0.87498562,2.2657783
649,470,13237,1891,5o4k_9KE_A_405,0,surfdock,False,True,0.54367553,0.76390119,2.4729066,0,17153,9325.6664,0.94895827,3.6962761
650,471,11088,1584,5c7v_PYC_A_804,0,surfdock,False,True,0.54486357,0.76972767,2.360178,0,17152,9345.4999,0.0094924231,2.3438501
651,472,17039,2434,6sjs_THH_B_901,1,unimol,True,False,0.80493925,0.54121602,18.480543,0,17145,13800.683,0,17.29
652,473,16394,2342,6ock_9KL_A_602,0,surfdock,False,True,0.543277,0.76565194,2.4400525,0,17150,9317.2005,0.99487708,3.0826585
653,474,16395,2342,6ock_9KL_A_602,1,unimol,True,False,0.80271745,0.51779268,20.616322,0,15368,12336.162,0.98425859,16.77
654,475,959,137,1h8p_PC_A_1111,0,surfdock,False,True,0.54463202,0.76286792,2.4938989,0,17148,9339.3499,0.071628614,2.3089451
655,476,10584,1512,4zbc_GLC_A_407,0,surfdock,False,True,0.54324855,0.76218974,2.5072153,0,17147,9315.0829,0,2.7934014
656,477,2450,350,1sz6_NAG_A_5003,0,surfdock,False,True,0.54166199,0.7612294,2.5249927,0,17146,9287.3365,0,2.2485242
657,478,2457,351,1sz6_NAG_B_5002,0,surfdock,False,True,0.54008468,0.76477652,2.4568496,0,17145,9259.7518,0,2.5897028
658,479,252,36,1d6u_HY1_A_2001,0,surfdock,False,True,0.60099233,0.76177314,3.7671578,0,17144,10303.413,0.99426473,2.5733155
659,480,253,36,1d6u_HY1_A_2001,1,unimol,True,False,0.81693821,0.49388732,23.030066,0,13756,11237.802,0.99667157,22.35
660,481,6055,865,3qhd_795_A_167,0,surfdock,False,True,0.53986358,0.76197887,2.5124965,0,17142,9254.3416,0.82748813,2.5951686
661,482,15015,2145,6e2w_DP6_A_403,0,surfdock,False,True,0.54069005,0.76141673,2.5224028,0,17141,9267.9681,0.98644199,3.5862724
662,483,15016,2145,6e2w_DP6_A_403,1,unimol,True,False,0.80349808,0.49634966,22.691849,0,13960,11216.833,0.9524336,18.31
663,484,13307,1901,5oo4_URI_A_201,0,surfdock,False,True,0.54199578,0.7609484,2.5332782,0,17139,9289.2656,0.97431333,3.1598202
664,485,5362,766,2vp5_DCZ_B_1210,0,surfdock,False,True,0.5432262,0.76030695,2.5459208,0,17138,9309.8106,0.98266904,3.2209315
665,486,5363,766,2vp5_DCZ_B_1210,1,unimol,True,False,0.80392604,0.52200618,20.010935,0,15829,12725.345,0.9933593,22.27
666,487,13370,1910,5t3h_BEN_A_302,0,surfdock,False,True,0.54451138,0.76080105,2.5363889,0,17136,9330.7469,0.99801722,2.3055867
667,488,13371,1910,5t3h_BEN_A_302,1,unimol,True,False,0.80933824,0.53708561,18.610838,0,17018,13773.318,0.99452993,17.52
668,489,14742,2106,6b6r_BEN_A_302,0,surfdock,False,True,0.54583424,0.76711855,2.4168069,0,17134,9352.3239,0.99817632,2.4207113
669,490,14743,2106,6b6r_BEN_A_302,1,unimol,True,False,0.81137144,0.53990537,18.345678,0,17133,13901.227,0.99287871,18.85
670,491,17045,2435,6sux_BEN_A_302,0,surfdock,False,True,0.54714977,0.76657781,2.4279335,0,17132,9373.7698,0.99755928,2.4550788
671,492,17046,2435,6sux_BEN_A_302,1,unimol,True,False,0.81317307,0.53803717,18.48686,0,17130,13929.655,0.99561953,14.39
672,493,17052,2436,6svu_BEN_A_302,0,surfdock,False,True,0.54845637,0.77103611,2.3439822,0,17130,9395.0576,0.99585252,2.4611995
673,494,17053,2436,6svu_BEN_A_302,1,unimol,True,False,0.81471811,0.54403469,17.954691,0,17129,13955.307,0.99658208,20.84
674,495,3472,496,2aiq_BEN_A_401,0,surfdock,False,True,0.54975071,0.76075356,2.541697,0,17128,9416.1302,0.98927238,2.3602387
675,496,3473,496,2aiq_BEN_A_401,1,unimol,True,False,0.81511944,0.53684016,18.550028,0,17070,13914.089,0.98338686,18.68
676,497,10794,1542,5a02_GOL_B_1342,0,surfdock,False,True,0.5510169,0.76088476,2.5392821,0,17126,9436.7154,0.99563457,2.1654127
677,498,10795,1542,5a02_GOL_B_1342,1,unimol,True,False,0.81829646,0.53647895,18.560947,0,17058,13958.501,0.75620879,22.16
678,499,1582,226,1lro_PEP_B_2268,0,surfdock,False,True,0.55226792,0.75961016,2.5642395,0,17124,9457.0358,0.0035607623,2.4424603
679,500,10801,1543,5a02_GOL_C_1341,0,surfdock,False,True,0.55072791,0.75975137,2.5620828,0,17123,9430.114,0.99558525,2.1927317
680,501,10802,1543,5a02_GOL_C_1341,1,unimol,True,False,0.81748474,0.53228353,18.899887,0,16751,13693.687,0.84873149,25.93
681,502,6440,920,3v1m_HPK_A_288,0,surfdock,False,True,0.55198202,0.76095395,2.5399075,0,17121,9450.4842,0,3.2950987
682,503,10423,1489,4y6n_3PG_A_402,0,surfdock,False,True,0.5504413,0.76041234,2.5499401,0,17120,9423.555,0.98158737,2.800526
683,504,10424,1489,4y6n_3PG_A_402,1,unimol,True,False,0.81438448,0.52317612,19.697483,0,16071,13087.973,0,22.37
684,505,12789,1827,5kcp_PFB_A_378,0,surfdock,False,True,0.55162474,0.76056978,2.5484757,0,17118,9442.7124,0,2.664243
685,506,1575,225,1lro_PEP_A_1268,0,surfdock,False,True,0.55009323,0.7597052,2.5644178,0,17117,9415.9459,0,2.2685667
686,507,539,77,1fwn_PEP_A_1268,0,surfdock,False,True,0.54857021,0.7611132,2.5379448,0,17116,9389.3277,0,2.3554295
687,508,1715,245,1mmy_G6D_B_348,0,surfdock,False,True,0.54705561,0.7596657,2.5645883,0,17115,9362.8567,0,2.3112388
688,509,11410,1630,5dw3_TRP_C_402,0,surfdock,False,True,0.54554936,0.76009473,2.5576003,0,17114,9336.5317,0,3.3197525
689,510,12803,1829,5kcp_PFB_B_378,0,surfdock,False,True,0.54405139,0.75996151,2.559345,0,17113,9310.3515,0,2.6928737
690,511,12096,1728,5gwt_SIN_C_301,0,surfdock,False,True,0.54256164,0.75860335,2.5864501,0,17112,9284.3149,0,2.4051284
691,512,11165,1595,5ci9_549_A_401,0,surfdock,False,True,0.54108004,0.75973203,2.5648067,0,17111,9258.4206,0,2.5298094
692,513,14280,2040,5y1g_AKB_A_401,0,surfdock,False,True,0.53960653,0.75949564,2.569077,0,17110,9232.6677,0.9331461,2.481586
693,514,1603,229,1lti_GAL_H_104,0,surfdock,False,True,0.54066721,0.75827625,2.592926,0,17109,9250.2752,0.98568147,2.4903479
694,515,1604,229,1lti_GAL_H_104,1,unimol,True,False,0.80785514,0.52617298,19.267235,0,16428,13271.444,0.95699148,20.56
695,516,6587,941,3vq4_0NX_A_305,0,surfdock,False,True,0.54189298,0.75863586,2.5874743,0,17107,9270.1632,0.99491314,2.6939806
696,517,6588,941,3vq4_0NX_A_305,1,unimol,True,False,0.81127243,0.52301074,19.530613,0,16205,13146.67,0.9885928,13.8
697,518,8624,1232,4i6y_MEV_A_501,0,surfdock,False,True,0.54314155,0.76088803,2.5445826,0,17105,9290.4361,0,2.4878581
698,519,12237,1748,5hgz_MLA_A_303,1,unimol,True,False,0.80950256,0.55253566,16.981266,0,17104,13845.732,0.6770346,25.74
699,520,8631,1233,4i6y_MEV_B_1001,0,surfdock,False,True,0.54168167,0.76428844,2.4820745,0,17103,9264.3816,0.99439308,2.6002915
700,521,8632,1233,4i6y_MEV_B_1001,1,unimol,True,False,0.8118503,0.52908525,18.922005,0,16724,13577.384,0.97619063,17.73
701,522,15743,2249,6jq8_CIT_A_302,0,surfdock,False,True,0.54292091,0.76046176,2.5558767,0,17101,9284.4905,0.99450081,2.6079996
702,523,15744,2249,6jq8_CIT_A_302,1,unimol,True,False,0.8134543,0.52717004,19.066708,0,16596,13500.088,0.74709195,17.64
703,524,4683,669,2o7d_DHC_G_701,0,surfdock,False,True,0.54412884,0.76032041,2.5594196,0,17099,9304.059,0.98389492,3.0795984
704,525,4684,669,2o7d_DHC_G_701,1,unimol,True,False,0.81066447,0.50595043,21.08,0,15010,12168.074,0.99267455,27.37
705,526,14161,2023,5xdt_MB3_A_404,0,surfdock,False,True,0.54532814,0.76245178,2.5227411,0,17097,9323.4753,0.38395684,2.1826779
706,527,15288,2184,6flu_DTK_A_406,0,surfdock,False,True,0.54490333,0.763058,2.51138,0,17096,9315.6674,0.98205729,2.2180148
707,528,15289,2184,6flu_DTK_A_406,1,unimol,True,False,0.81195405,0.54047206,17.863241,0,17095,13880.354,0.99025352,18.31
708,529,15309,2187,6flu_DTK_B_403,0,surfdock,False,True,0.54608891,0.76917635,2.4007616,0,17094,9334.8439,0.93482349,2.0474483
709,530,15281,2183,6flu_DTK_A_405,0,surfdock,False,True,0.54711166,0.77435037,2.307241,0,17093,9351.7796,0,2.0902373
710,531,15316,2188,6flu_DTK_B_404,0,surfdock,False,True,0.54566455,0.77685592,2.2641098,0,17092,9326.4985,0.99150481,2.0943718
711,532,15317,2188,6flu_DTK_B_404,1,unimol,True,False,0.81513337,0.54681532,17.306673,0,17091,13931.444,0.97802153,23.57
712,533,9359,1337,4n4j_HG1_A_608,0,surfdock,False,True,0.54686262,0.76363177,2.508605,0,17090,9345.8821,0.0016010646,2.0092326
713,534,17381,2483,6vlu_CIT_A_701,0,surfdock,False,True,0.54542797,0.76436835,2.4964981,0,17089,9320.8187,0.32936247,2.5197273
714,535,16912,2416,6rgr_RM4_A_403,0,surfdock,False,True,0.5448663,0.76192854,2.5429604,0,17088,9310.6754,0.22235516,2.1348385
715,536,16905,2415,6rgr_RM4_A_402,0,surfdock,False,True,0.5440267,0.76437224,2.4987683,0,17087,9295.7842,0.054839278,2.2098548
716,537,4004,572,2f78_BEZ_B_1005,0,surfdock,False,True,0.54275108,0.76464857,2.4953065,0,17086,9273.4449,0.99813612,2.2740306
717,538,4005,572,2f78_BEZ_B_1005,1,unimol,True,False,0.81747216,0.53496067,18.232437,0,17085,13966.512,0.98672432,17.7
718,539,3990,570,2f78_BEZ_A_1003,0,surfdock,False,True,0.54395978,0.77083958,2.3832283,0,17084,9293.0088,0.039227747,2.1632072
719,540,3997,571,2f78_BEZ_B_1002,0,surfdock,False,True,0.54264995,0.7733257,2.33953,0,17083,9270.0891,0.99407507,2.3236686
720,541,3998,571,2f78_BEZ_B_1002,1,unimol,True,False,0.81796137,0.53679908,18.047096,0,17082,13972.416,0.9960496,23.36
721,542,3983,569,2f78_BEZ_A_1001,0,surfdock,False,True,0.54384295,0.7642377,2.5098574,0,17081,9289.3815,0.99520585,2.2773014
722,543,3984,569,2f78_BEZ_A_1001,1,unimol,True,False,0.81982991,0.52707335,18.870512,0,16760,13740.349,0.98845297,22.09
723,544,13055,1865,5mxh_GAL_A_401,0,surfdock,False,True,0.54503177,0.76308181,2.5338974,0,17079,9308.5977,0.11528099,2.5169932
724,545,13062,1866,5mxh_GAL_A_402,0,surfdock,False,True,0.543927,0.7649875,2.4981706,0,17078,9289.1854,0.11106635,2.4394946
725,546,15498,2214,6hl9_SIN_A_402,0,surfdock,False,True,0.54281698,0.76085151,2.5762784,0,17077,9269.6855,0,2.3919278
726,547,15505,2215,6hl9_SIN_B_402,0,surfdock,False,True,0.54142504,0.7657103,2.4869115,0,17076,9245.374,0.98131883,2.3904057
727,548,15506,2215,6hl9_SIN_B_402,1,unimol,True,False,0.81787714,0.52889677,18.689281,0,16921,13839.299,0.84672457,21.91
728,549,8820,1260,4j7u_YTZ_D_802,0,surfdock,False,True,0.5425561,0.76130351,2.5711715,0,17074,9263.6028,0.99379934,3.0600803
729,550,8821,1260,4j7u_YTZ_D_802,1,unimol,True,False,0.82076911,0.51398555,20.050821,0,15770,12943.529,0.98712551,23.16
730,551,7196,1028,4ajj_MLI_A_1333,0,surfdock,False,True,0.54372895,0.75981907,2.6017699,0,17072,9282.5407,0.99369265,2.2051053
731,552,7197,1028,4ajj_MLI_A_1333,1,unimol,True,False,0.82222518,0.52820394,18.734577,0,16877,13876.694,0.92703882,25.1
732,553,8057,1151,4e9z_651_A_301,0,surfdock,False,True,0.54488835,0.76208171,2.5612822,0,17070,9301.2441,0.99823689,3.4438554
733,554,8058,1151,4e9z_651_A_301,1,unimol,True,False,0.82410266,0.48806327,22.716829,0,13917,11469.037,0,16.04
734,555,4613,659,2nz5_226_A_432,0,surfdock,False,True,0.54601798,0.75949801,2.6109445,0,17068,9319.4349,0.0022024582,2.4452958
735,556,2485,355,1t93_FLV_A_432,0,surfdock,False,True,0.54464075,0.76006887,2.6009388,0,17067,9295.3837,0.99533845,2.8296121
736,557,2486,355,1t93_FLV_A_432,1,unimol,True,False,0.8184872,0.51574799,19.852903,0,15924,13033.59,0.9833779,16.77
737,558,7133,1019,4a9j_TYL_B_1187,0,surfdock,False,True,0.54580037,0.75968417,2.6113329,0,17065,9314.0833,0.99918209,2.3689557
738,559,7134,1019,4a9j_TYL_B_1187,1,unimol,True,False,0.82073475,0.52074867,19.377905,0,16313,13388.646,0.99386227,21.14
739,560,7574,1082,4cle_JR2_A_1271,0,surfdock,False,True,0.54696534,0.75949997,2.6163621,0,17063,9332.8696,0,2.8784623
740,561,10808,1544,5a02_GOL_D_1341,0,surfdock,False,True,0.54559037,0.75890993,2.6277668,0,17062,9308.8629,0.99496701,2.1384999
741,562,10809,1544,5a02_GOL_D_1341,1,unimol,True,False,0.82110817,0.52089638,19.351934,0,16334,13411.981,0.58751,20.04
742,563,10815,1545,5a02_GOL_E_1341,0,surfdock,False,True,0.54670197,0.76194839,2.573725,0,17060,9326.7355,0.99371558,2.0697913
743,564,10816,1545,5a02_GOL_E_1341,1,unimol,True,False,0.81916603,0.52283941,19.164091,0,16493,13510.505,0,23.96
744,565,10822,1546,5a02_GOL_F_1342,0,surfdock,False,True,0.54780022,0.75947714,2.622122,0,17058,9344.3762,0.99547269,2.0625073
745,566,10823,1546,5a02_GOL_F_1342,1,unimol,True,False,0.81495823,0.51875069,19.526222,0,16185,13190.099,0.84756922,21.16
746,567,7140,1020,4a9j_TYL_C_1184,0,surfdock,False,True,0.54892281,0.75942637,2.6239817,0,17056,9362.4275,0.99701044,2.6364611
747,568,7141,1020,4a9j_TYL_C_1184,1,unimol,True,False,0.81555904,0.51500734,19.863949,0,15909,12974.729,0.99584009,16.66
748,569,3549,507,2bdg_PBZ_A_301,0,surfdock,False,True,0.5500606,0.75970288,2.6212499,0,17054,9380.7335,0.99473734,2.3940752
749,570,3550,507,2bdg_PBZ_A_301,1,unimol,True,False,0.81662498,0.52017588,19.368488,0,16315,13323.237,0.99621974,21.88
750,571,3913,559,2ef9_PEP_A_1268,0,surfdock,False,True,0.55118695,0.75928498,2.6315992,0,17052,9398.8399,0.99276944,2.5948998
751,572,3914,559,2ef9_PEP_A_1268,1,unimol,True,False,0.81772837,0.51465867,19.870132,0,15902,13003.517,0.97739451,21.05
752,573,1876,268,1nsm_GLA_B_2400,0,surfdock,False,True,0.55230035,0.75851737,2.6469738,0,17050,9416.7209,0.019248487,2.4858642
753,574,3920,560,2ef9_PEP_B_2268,0,surfdock,False,True,0.55098351,0.75859185,2.6473255,0,17049,9393.7179,0,2.6209886
754,575,15253,2179,6fld_NAG_A_603,0,surfdock,False,True,0.54962517,0.75804766,2.6572607,0,17048,9370.0099,0,2.4289316
755,576,17395,2485,6vmz_NAG_C_402,0,surfdock,False,True,0.54827354,0.75814113,2.6561956,0,17047,9346.419,0,2.3727086
756,577,17402,2486,6vmz_NAG_E_402,0,surfdock,False,True,0.54692857,0.76353954,2.5559921,0,17046,9322.9443,0,2.0931056
757,578,17388,2484,6vmz_NAG_A_402,0,surfdock,False,True,0.5455902,0.76752639,2.4841149,0,17045,9299.585,0,2.2575018
758,579,211,30,1ca7_ENO_C_701,1,unimol,True,False,0.81459351,0.44721359,27.711906,0,11401,9287.1806,0.90243739,16.62
759,580,15562,2223,6hnz_GH5_A_301,1,unimol,True,False,0.83122503,0.44721359,27.701918,0,11404,9479.2903,0.98294524,23.79
760,581,8695,1242,4i9n_1E6_C_401,1,unimol,True,False,0.84188699,0.44721359,27.691931,0,11407,9603.4049,0.97467738,27.5
761,582,2374,339,1s5s_PG3_A_1,1,unimol,True,False,0.84569848,0.51465236,19.803514,0,15950,13488.891,0.94968726,21.18
762,583,16297,2328,6nhd_KNV_A_803,1,unimol,True,False,0.81826989,0.49768181,21.480944,0,14704,12031.84,0.98535107,33.27
763,584,15401,2200,6g5q_EMZ_B_402,1,unimol,True,False,0.81980243,0.50434494,20.938488,0,15083,12365.08,0.97977599,20.92
764,585,225,32,1cdk_MYR_B_403,1,unimol,True,False,0.8211587,0.54770932,17.059189,0,17038,13990.902,0.88011681,17.59
765,586,13308,1901,5oo4_URI_A_201,1,unimol,True,False,0.82175523,0.49977825,21.391079,0,14762,12130.751,0,17.52
766,587,393,56,1e8m_P0H_A_724,1,unimol,True,False,0.81792014,0.48981483,22.44829,0,14066,11504.865,0.88926204,22.99
767,588,8604,1229,4i6s_FUC_B_102,1,unimol,True,False,0.81849722,0.55689674,16.336105,0,17035,13943.1,0.96207217,14.8
768,589,4012,573,2f7x_4EA_E_351,1,unimol,True,False,0.81966842,0.469576,24.805765,0,12728,10432.74,0.96053476,22.07
769,590,6112,873,3r51_MMA_A_200,1,unimol,True,False,0.82081253,0.5442762,17.302746,0,17033,13980.9,0.96556947,16.72
770,591,2871,410,1w3t_3GR_B_1297,1,unimol,True,False,0.82194494,0.55085444,16.779003,0,17032,13999.366,0.79823146,19.84
771,592,12258,1751,5hss_64Z_A_402,1,unimol,True,False,0.82180036,0.51037101,20.28388,0,15562,12788.857,0.98992821,22.7
772,593,9955,1422,4u8p_UDP_C_603,1,unimol,True,False,0.82309148,0.49378638,21.969696,0,14367,11825.355,0,26.53
773,594,13504,1929,5tdt_MBN_D_502,1,unimol,True,False,0.8194391,0.54268516,17.40696,0,17029,13954.228,0.23324648,24.1
774,595,7239,1034,4al9_GLA_G_1123,1,unimol,True,False,0.81625618,0.52621355,18.793791,0,16792,13706.574,0.96471079,21.49
775,596,15583,2226,6hpx_GKQ_A_205,1,unimol,True,False,0.8173376,0.49930853,21.3647,0,14770,12072.076,0.98627814,18.72
776,597,1429,204,1klz_U_A_2001,1,unimol,True,False,0.81848403,0.52595063,18.804033,0,16781,13734.98,0,24.37
777,598,6105,872,3r3z_GOA_B_305,1,unimol,True,False,0.81413662,0.55779803,16.213511,0,17025,13860.676,0,20.07
778,599,12034,1719,5g6i_M85_A_904,1,unimol,True,False,0.81067547,0.50263294,21.001518,0,15023,12178.778,0.98884147,21.59
779,600,7211,1030,4al9_GLA_A_1123,1,unimol,True,False,0.81161802,0.52273336,19.071846,0,16542,13425.785,0.982636,21.23
780,601,8834,1262,4jb0_FER_A_401,0,surfdock,False,True,0.54463358,0.76529199,2.545723,0,17022,9270.7528,0,3.2183945
781,602,6518,931,3vc3_C6P_E_501,1,unimol,True,False,0.81204077,0.44721359,27.681942,0,11396,9254.0167,0.94213267,23.73
782,603,2010,287,1ovk_NYL_A_405,1,unimol,True,False,0.81280839,0.53366041,18.097975,0,17020,13833.999,0.98703406,18.5
783,604,2738,391,1um4_SH4_H_1001,1,unimol,True,False,0.81353894,0.45442307,26.65535,0,11833,9626.6062,0.98374385,20.17
784,605,3179,454,1zdq_MSM_B_1508,1,unimol,True,False,0.81434421,0.56080807,15.960325,0,17018,13858.51,0.98801844,22.13
785,606,15968,2281,6l86_LMR_D_302,1,unimol,True,False,0.81558509,0.4624061,25.581203,0,12328,10054.533,0.030345472,17.82
786,607,4222,603,2gnm_MAN_A_253,1,unimol,True,False,0.81240694,0.52998598,18.401579,0,17016,13823.917,0.95594477,19.4
787,608,13238,1891,5o4k_9KE_A_405,1,unimol,True,False,0.8131875,0.48601414,22.724815,0,13876,11283.79,0.92683115,17.72
788,609,8814,1259,4j7u_YTZ_B_802,1,unimol,True,False,0.8139769,0.50454102,20.760912,0,15188,12362.681,0.89629386,17
789,610,7218,1031,4al9_GLA_C_1123,1,unimol,True,False,0.8138539,0.52016836,19.264776,0,16367,13320.347,0.97494753,20.87
790,611,3382,483,2a15_NCA_A_1001,1,unimol,True,False,0.8149711,0.54689354,16.999508,0,17012,13864.288,0.98346168,14.23
791,612,603,86,1g8z_GAL_D_104,1,unimol,True,False,0.81549922,0.50000894,21.210649,0,14864,12121.58,0.97509055,21.37
792,613,3172,453,1zdq_MSM_A_1507,1,unimol,True,False,0.81587031,0.5381546,17.697321,0,17010,13877.954,0.99225512,21.29
793,614,1842,263,1now_IFG_A_557,1,unimol,True,False,0.81705602,0.50684463,20.516569,0,15364,12553.249,0.98300879,22.86
794,615,15310,2187,6flu_DTK_B_403,1,unimol,True,False,0.81760075,0.53640029,17.837431,0,17008,13905.754,0.97592084,19.98
795,616,14281,2040,5y1g_AKB_A_401,1,unimol,True,False,0.81832967,0.51873472,19.378969,0,16264,13309.314,0,15.05
796,617,12811,1830,5kcp_PFB_B_379,1,unimol,True,False,0.81177937,0.5275101,18.589865,0,16954,13762.907,0.045693112,22.91
797,618,7225,1032,4al9_GLA_D_1123,1,unimol,True,False,0.80912509,0.51770483,19.468128,0,16188,13098.117,0.96796943,21.84
798,619,12818,1831,5kf2_COA_A_401,1,unimol,True,False,0.8093149,0.46935588,24.645952,0,12786,10347.9,0.93869756,24
799,620,10186,1455,4wqq_MAN_A_204,1,unimol,True,False,0.80986759,0.54310534,17.278212,0,17003,13770.179,0.90842341,17.47
800,621,17347,2478,6uvj_QJ1_A_205,1,unimol,True,False,0.81023679,0.51589265,19.627716,0,16053,13006.731,0.99132732,14.98
801,622,12839,1834,5kjz_PCG_A_401,1,unimol,True,False,0.81122797,0.44721359,27.584599,0,11422,9265.8458,0,19.82
802,623,7876,1125,4dch_GLC_A_501,1,unimol,True,False,0.81209723,0.49923888,21.254034,0,14823,12037.717,0.98351441,19.51
803,624,3424,489,2a9z_26A_A_1002,1,unimol,True,False,0.83109509,0.44721359,27.576,0,11424,9494.4303,0.98943181,15.42
804,625,9409,1344,4ndn_PPK_A_406,1,unimol,True,False,0.80674078,0.52225125,19.034239,0,16550,13351.56,0,24.44
805,626,10151,1450,4wbd_CIT_A_602,1,unimol,True,False,0.80370922,0.51038467,20.135607,0,15643,12572.423,0.97166556,17.38
806,627,1156,165,1ixo_G3P_D_1004,1,unimol,True,False,0.80328266,0.52907607,18.427496,0,16996,13652.592,0,22.65
807,628,288,41,1dai_DSD_A_225,1,unimol,True,False,0.80648614,0.52302816,18.956688,0,16614,13398.961,0.98709623,17.61
808,629,3423,489,2a9z_26A_A_1002,0,surfdock,False,True,0.73761111,0.77858562,3.5052185,0,16994,12534.963,0.9726906,5.0583303
809,630,15793,2256,6jyg_FLC_D_401,1,unimol,True,False,0.80552029,0.46987537,24.54118,0,12832,10336.436,0.76988306,23.13
810,631,12230,1747,5hgz_MLA_A_302,1,unimol,True,False,0.80364656,0.5185105,19.358011,0,16267,13072.919,0.95220147,22.58
